[2024-08-16 00:38:39,650] torch.distributed.run: [WARNING] 
[2024-08-16 00:38:39,650] torch.distributed.run: [WARNING] *****************************************
[2024-08-16 00:38:39,650] torch.distributed.run: [WARNING] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
[2024-08-16 00:38:39,650] torch.distributed.run: [WARNING] *****************************************
[TAG] init with 4
[TAG] init with 4
FlashDTR initialization succeed with budget 3.5.FlashDTR initialization succeed with budget 3.5.

[TAG] init with 4
[TAG] init with 4
FlashDTR initialization succeed with budget 3.5.
FlashDTR initialization succeed with budget 3.5.
(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (9424.42, 16121.02)
    train/valid/test-data-iterators-setup ..........: (98.03, 187.97)
[W ProcessGroupNCCL.cpp:1849] Warning: 0NCCL_AVOID_RECORD_STREAMS=1 has no effect for point-to-point collectives. (function operator())
[W ProcessGroupNCCL.cpp:1849] Warning: 0NCCL_AVOID_RECORD_STREAMS=1 has no effect for point-to-point collectives. (function operator())
[W ProcessGroupNCCL.cpp:1849] Warning: 0NCCL_AVOID_RECORD_STREAMS=1 has no effect for point-to-point collectives. (function operator())
[W ProcessGroupNCCL.cpp:1849] Warning: 0NCCL_AVOID_RECORD_STREAMS=1 has no effect for point-to-point collectives. (function operator())
[W ProcessGroupNCCL.cpp:1849] Warning: 0NCCL_AVOID_RECORD_STREAMS=1 has no effect for point-to-point collectives. (function operator())
[W ProcessGroupNCCL.cpp:1849] Warning: 0NCCL_AVOID_RECORD_STREAMS=1 has no effect for point-to-point collectives. (function operator())
[W ProcessGroupNCCL.cpp:1849] Warning: 0NCCL_AVOID_RECORD_STREAMS=1 has no effect for point-to-point collectives. (function operator())
[W ProcessGroupNCCL.cpp:1849] Warning: 0NCCL_AVOID_RECORD_STREAMS=1 has no effect for point-to-point collectives. (function operator())
 [2024-08-16 00:39:19] iteration        1/   10000 | consumed samples:          512 | elapsed time per iteration (ms): 4970.3 | learning rate: 0.000E+00 | global batch size:   512 | loss scale: 4294967296.0 | number of skipped iterations:   1 | number of nan iterations:   0 | peak reserved memory: 14396 | peak allocated memory: 13596 |
 [2024-08-16 00:39:22] iteration        2/   10000 | consumed samples:         1024 | elapsed time per iteration (ms): 3317.5 | learning rate: 0.000E+00 | global batch size:   512 | loss scale: 2147483648.0 | number of skipped iterations:   1 | number of nan iterations:   0 | peak reserved memory: 14396 | peak allocated memory: 13596 |
 [2024-08-16 00:39:25] iteration        3/   10000 | consumed samples:         1536 | elapsed time per iteration (ms): 3404.2 | learning rate: 0.000E+00 | global batch size:   512 | loss scale: 1073741824.0 | number of skipped iterations:   1 | number of nan iterations:   0 | peak reserved memory: 14396 | peak allocated memory: 13596 |
 [2024-08-16 00:39:29] iteration        4/   10000 | consumed samples:         2048 | elapsed time per iteration (ms): 3407.4 | learning rate: 0.000E+00 | global batch size:   512 | loss scale: 536870912.0 | number of skipped iterations:   1 | number of nan iterations:   0 | peak reserved memory: 14396 | peak allocated memory: 13596 |
 [2024-08-16 00:39:32] iteration        5/   10000 | consumed samples:         2560 | elapsed time per iteration (ms): 3411.3 | learning rate: 0.000E+00 | global batch size:   512 | loss scale: 268435456.0 | number of skipped iterations:   1 | number of nan iterations:   0 | peak reserved memory: 14396 | peak allocated memory: 13596 |
 [2024-08-16 00:39:35] iteration        6/   10000 | consumed samples:         3072 | elapsed time per iteration (ms): 3408.7 | learning rate: 0.000E+00 | global batch size:   512 | loss scale: 134217728.0 | number of skipped iterations:   1 | number of nan iterations:   0 | peak reserved memory: 14396 | peak allocated memory: 13596 |
 [2024-08-16 00:39:39] iteration        7/   10000 | consumed samples:         3584 | elapsed time per iteration (ms): 3424.1 | learning rate: 0.000E+00 | global batch size:   512 | loss scale: 67108864.0 | number of skipped iterations:   1 | number of nan iterations:   0 | peak reserved memory: 14396 | peak allocated memory: 13596 |
 [2024-08-16 00:39:42] iteration        8/   10000 | consumed samples:         4096 | elapsed time per iteration (ms): 3410.2 | learning rate: 0.000E+00 | global batch size:   512 | loss scale: 33554432.0 | number of skipped iterations:   1 | number of nan iterations:   0 | peak reserved memory: 14396 | peak allocated memory: 13596 |
 [2024-08-16 00:39:46] iteration        9/   10000 | consumed samples:         4608 | elapsed time per iteration (ms): 3416.0 | learning rate: 0.000E+00 | global batch size:   512 | loss scale: 16777216.0 | number of skipped iterations:   1 | number of nan iterations:   0 | peak reserved memory: 14396 | peak allocated memory: 13596 |
 [2024-08-16 00:39:49] iteration       10/   10000 | consumed samples:         5120 | elapsed time per iteration (ms): 3415.4 | learning rate: 0.000E+00 | global batch size:   512 | loss scale: 8388608.0 | number of skipped iterations:   1 | number of nan iterations:   0 | peak reserved memory: 14396 | peak allocated memory: 13596 |
 [2024-08-16 00:39:53] iteration       11/   10000 | consumed samples:         5632 | elapsed time per iteration (ms): 3402.3 | learning rate: 0.000E+00 | global batch size:   512 | loss scale: 4194304.0 | number of skipped iterations:   1 | number of nan iterations:   0 | peak reserved memory: 14396 | peak allocated memory: 13596 |
 [2024-08-16 00:39:56] iteration       12/   10000 | consumed samples:         6144 | elapsed time per iteration (ms): 3406.5 | learning rate: 0.000E+00 | global batch size:   512 | loss scale: 2097152.0 | number of skipped iterations:   1 | number of nan iterations:   0 | peak reserved memory: 14396 | peak allocated memory: 13596 |
 [2024-08-16 00:39:59] iteration       13/   10000 | consumed samples:         6656 | elapsed time per iteration (ms): 3408.1 | learning rate: 0.000E+00 | global batch size:   512 | loss scale: 1048576.0 | number of skipped iterations:   1 | number of nan iterations:   0 | peak reserved memory: 14396 | peak allocated memory: 13596 |
 [2024-08-16 00:40:03] iteration       14/   10000 | consumed samples:         7168 | elapsed time per iteration (ms): 3413.0 | learning rate: 0.000E+00 | global batch size:   512 | loss scale: 524288.0 | number of skipped iterations:   1 | number of nan iterations:   0 | peak reserved memory: 14396 | peak allocated memory: 13596 |
 [2024-08-16 00:40:06] iteration       15/   10000 | consumed samples:         7680 | elapsed time per iteration (ms): 3400.7 | learning rate: 0.000E+00 | global batch size:   512 | loss scale: 262144.0 | number of skipped iterations:   1 | number of nan iterations:   0 | peak reserved memory: 14396 | peak allocated memory: 13596 |
 [2024-08-16 00:40:10] iteration       16/   10000 | consumed samples:         8192 | elapsed time per iteration (ms): 3430.2 | learning rate: 4.687E-08 | global batch size:   512 | lm loss: 1.124561E+01 | loss scale: 262144.0 | grad norm: 35.852 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 14842 | peak allocated memory: 13596 |
 [2024-08-16 00:41:18] iteration       36/   10000 | consumed samples:        18432 | elapsed time per iteration (ms): 3424.7 | learning rate: 9.844E-07 | global batch size:   512 | lm loss: 9.360216E+00 | loss scale: 262144.0 | grad norm: 12.525 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:41:22] iteration       37/   10000 | consumed samples:        18944 | elapsed time per iteration (ms): 3427.7 | learning rate: 1.031E-06 | global batch size:   512 | lm loss: 9.298120E+00 | loss scale: 262144.0 | grad norm: 10.130 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:41:25] iteration       38/   10000 | consumed samples:        19456 | elapsed time per iteration (ms): 3426.9 | learning rate: 1.078E-06 | global batch size:   512 | lm loss: 9.273545E+00 | loss scale: 262144.0 | grad norm: 8.001 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:41:28] iteration       39/   10000 | consumed samples:        19968 | elapsed time per iteration (ms): 3426.5 | learning rate: 1.125E-06 | global batch size:   512 | lm loss: 9.221083E+00 | loss scale: 262144.0 | grad norm: 6.903 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:41:32] iteration       40/   10000 | consumed samples:        20480 | elapsed time per iteration (ms): 3428.2 | learning rate: 1.172E-06 | global batch size:   512 | lm loss: 9.174026E+00 | loss scale: 262144.0 | grad norm: 7.756 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:41:35] iteration       41/   10000 | consumed samples:        20992 | elapsed time per iteration (ms): 3419.1 | learning rate: 1.219E-06 | global batch size:   512 | lm loss: 9.132108E+00 | loss scale: 262144.0 | grad norm: 7.116 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:41:39] iteration       42/   10000 | consumed samples:        21504 | elapsed time per iteration (ms): 3424.1 | learning rate: 1.266E-06 | global batch size:   512 | lm loss: 9.104455E+00 | loss scale: 262144.0 | grad norm: 5.888 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:41:42] iteration       43/   10000 | consumed samples:        22016 | elapsed time per iteration (ms): 3425.4 | learning rate: 1.312E-06 | global batch size:   512 | lm loss: 9.023929E+00 | loss scale: 262144.0 | grad norm: 5.494 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:41:46] iteration       44/   10000 | consumed samples:        22528 | elapsed time per iteration (ms): 3422.9 | learning rate: 1.359E-06 | global batch size:   512 | lm loss: 9.009403E+00 | loss scale: 262144.0 | grad norm: 5.297 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:41:49] iteration       45/   10000 | consumed samples:        23040 | elapsed time per iteration (ms): 3425.5 | learning rate: 1.406E-06 | global batch size:   512 | lm loss: 8.962768E+00 | loss scale: 262144.0 | grad norm: 5.065 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:41:52] iteration       46/   10000 | consumed samples:        23552 | elapsed time per iteration (ms): 3426.2 | learning rate: 1.453E-06 | global batch size:   512 | lm loss: 8.956137E+00 | loss scale: 262144.0 | grad norm: 4.828 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:41:56] iteration       47/   10000 | consumed samples:        24064 | elapsed time per iteration (ms): 3423.2 | learning rate: 1.500E-06 | global batch size:   512 | lm loss: 8.929072E+00 | loss scale: 262144.0 | grad norm: 3.999 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:41:59] iteration       48/   10000 | consumed samples:        24576 | elapsed time per iteration (ms): 3424.9 | learning rate: 1.547E-06 | global batch size:   512 | lm loss: 8.890312E+00 | loss scale: 262144.0 | grad norm: 3.702 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:42:03] iteration       49/   10000 | consumed samples:        25088 | elapsed time per iteration (ms): 3425.1 | learning rate: 1.594E-06 | global batch size:   512 | lm loss: 8.886173E+00 | loss scale: 262144.0 | grad norm: 3.809 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:42:06] iteration       50/   10000 | consumed samples:        25600 | elapsed time per iteration (ms): 3422.6 | learning rate: 1.641E-06 | global batch size:   512 | lm loss: 8.853029E+00 | loss scale: 262144.0 | grad norm: 3.701 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:42:10] iteration       51/   10000 | consumed samples:        26112 | elapsed time per iteration (ms): 3429.5 | learning rate: 1.687E-06 | global batch size:   512 | lm loss: 8.828840E+00 | loss scale: 262144.0 | grad norm: 3.033 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:42:13] iteration       52/   10000 | consumed samples:        26624 | elapsed time per iteration (ms): 3429.6 | learning rate: 1.734E-06 | global batch size:   512 | lm loss: 8.817928E+00 | loss scale: 262144.0 | grad norm: 3.165 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:42:16] iteration       53/   10000 | consumed samples:        27136 | elapsed time per iteration (ms): 3414.8 | learning rate: 1.781E-06 | global batch size:   512 | lm loss: 8.764586E+00 | loss scale: 262144.0 | grad norm: 3.227 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:42:20] iteration       54/   10000 | consumed samples:        27648 | elapsed time per iteration (ms): 3419.7 | learning rate: 1.828E-06 | global batch size:   512 | lm loss: 8.709128E+00 | loss scale: 262144.0 | grad norm: 2.937 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:42:23] iteration       55/   10000 | consumed samples:        28160 | elapsed time per iteration (ms): 3420.3 | learning rate: 1.875E-06 | global batch size:   512 | lm loss: 8.761158E+00 | loss scale: 262144.0 | grad norm: 2.695 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:42:27] iteration       56/   10000 | consumed samples:        28672 | elapsed time per iteration (ms): 3423.4 | learning rate: 1.922E-06 | global batch size:   512 | lm loss: 8.760444E+00 | loss scale: 262144.0 | grad norm: 2.413 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:42:30] iteration       57/   10000 | consumed samples:        29184 | elapsed time per iteration (ms): 3419.1 | learning rate: 1.969E-06 | global batch size:   512 | lm loss: 8.706541E+00 | loss scale: 262144.0 | grad norm: 2.582 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:42:34] iteration       58/   10000 | consumed samples:        29696 | elapsed time per iteration (ms): 3419.9 | learning rate: 2.016E-06 | global batch size:   512 | lm loss: 8.711212E+00 | loss scale: 262144.0 | grad norm: 2.257 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
 [2024-08-16 00:42:37] iteration       59/   10000 | consumed samples:        30208 | elapsed time per iteration (ms): 3415.8 | learning rate: 2.062E-06 | global batch size:   512 | lm loss: 8.691105E+00 | loss scale: 262144.0 | grad norm: 2.633 | number of skipped iterations:   0 | number of nan iterations:   0 | peak reserved memory: 18746 | peak allocated memory: 17396 |
